"Indexcd","Idxtrd01","Idxtrd08"
"000905","2014-02-10","2.955200"
"000905","2014-02-11","0.141100"
"000905","2014-02-12","1.103700"
"000905","2014-02-13","-1.478400"
"000905","2014-02-14","1.715800"
"000905","2014-02-17","1.900900"
"000905","2014-02-18","-0.119800"
"000905","2014-02-19","0.007000"
"000905","2014-02-20","-1.400300"
"000905","2014-02-21","-0.654500"
"000905","2014-02-24","-0.391200"
"000905","2014-02-25","-3.515800"
"000905","2014-02-26","0.657400"
"000905","2014-02-27","-1.323000"
"000905","2014-02-28","1.047100"
"000905","2014-03-03","2.084300"
"000905","2014-03-04","0.018900"
"000905","2014-03-05","-0.536600"
"000905","2014-03-06","-0.124500"
"000905","2014-03-07","-0.503600"
"000905","2014-03-10","-3.793300"
"000905","2014-03-11","0.104000"
"000905","2014-03-12","0.036300"
"000905","2014-03-13","1.073100"
"000905","2014-03-14","-0.465100"
"000905","2014-03-17","2.010200"
"000905","2014-03-18","0.555800"
"000905","2014-03-19","-0.213800"
"000905","2014-03-20","-2.615000"
"000905","2014-03-21","1.955700"
"000905","2014-03-24","0.846800"
"000905","2014-03-25","0.132500"
"000905","2014-03-26","0.259500"
"000905","2014-03-27","-1.435900"
"000905","2014-03-28","-1.996700"
"000905","2014-03-31","-0.640500"
"000905","2014-04-01","1.535000"
"000905","2014-04-02","0.065500"
"000905","2014-04-03","-0.147700"
"000905","2014-04-04","1.102300"
"000905","2014-04-08","1.076300"
"000905","2014-04-09","0.927300"
"000905","2014-04-10","0.505000"
"000905","2014-04-11","-0.436900"
"000905","2014-04-14","0.749400"
"000905","2014-04-15","-0.726300"
"000905","2014-04-16","-0.050300"
"000905","2014-04-17","-0.123000"
"000905","2014-04-18","0.356700"
"000905","2014-04-21","-1.586500"
"000905","2014-04-22","-0.458200"
"000905","2014-04-23","-0.456000"
"000905","2014-04-24","-1.128900"
"000905","2014-04-25","-2.165600"
"000905","2014-04-28","-3.054400"
"000905","2014-04-29","1.474600"
"000905","2014-04-30","0.728700"
"000905","2014-05-05","0.852800"
"000905","2014-05-06","0.518400"
"000905","2014-05-07","-1.781400"
"000905","2014-05-08","0.107900"
"000905","2014-05-09","-1.012000"
"000905","2014-05-12","2.603200"
"000905","2014-05-13","-0.153900"
"000905","2014-05-14","-0.081100"
"000905","2014-05-15","-1.878800"
"000905","2014-05-16","-0.152200"
"000905","2014-05-19","-0.571300"
"000905","2014-05-20","0.279200"
"000905","2014-05-21","0.851100"
"000905","2014-05-22","-0.031900"
"000905","2014-05-23","1.079100"
"000905","2014-05-26","1.080800"
"000905","2014-05-27","-0.239500"
"000905","2014-05-28","1.133100"
"000905","2014-05-29","-1.028600"
"000905","2014-05-30","0.192900"
"000905","2014-06-03","-0.170300"
"000905","2014-06-04","-0.874300"
"000905","2014-06-05","1.128500"
"000905","2014-06-06","-0.358100"
"000905","2014-06-09","-0.547500"
"000905","2014-06-10","1.121500"
"000905","2014-06-11","0.469600"
"000905","2014-06-12","-0.205800"
"000905","2014-06-13","1.076400"
"000905","2014-06-16","0.601900"
"000905","2014-06-17","-0.910300"
"000905","2014-06-18","-0.547600"
"000905","2014-06-19","-2.654300"
"000905","2014-06-20","0.895900"
"000905","2014-06-23","0.700300"
"000905","2014-06-24","0.611200"
"000905","2014-06-25","-0.655700"
"000905","2014-06-26","1.256400"
"000905","2014-06-27","0.708800"
"000905","2014-06-30","0.914800"
"000905","2014-07-01","0.683400"
"000905","2014-07-02","0.698000"
"000905","2014-07-03","1.013700"
"000905","2014-07-04","-0.375300"
"000905","2014-07-07","0.247900"
"000905","2014-07-08","0.628200"
"000905","2014-07-09","-1.418500"
