"Indexcd","Idxtrd01","Idxtrd08"
"000300","2009-04-02","1.105900"
"000300","2009-04-03","-0.229000"
"000300","2009-04-07","0.250900"
"000300","2009-04-08","-3.787400"
"000300","2009-04-09","1.545600"
"000300","2009-04-10","3.092500"
"000300","2009-04-13","2.349800"
"000300","2009-04-14","0.766000"
"000300","2009-04-15","0.378100"
"000300","2009-04-16","0.004500"
"000300","2009-04-17","-1.355400"
"000300","2009-04-20","2.149600"
"000300","2009-04-21","-1.190300"
"000300","2009-04-22","-3.706300"
"000300","2009-04-23","0.670700"
"000300","2009-04-24","-0.797000"
"000300","2009-04-27","-2.316500"
"000300","2009-04-28","0.208500"
"000300","2009-04-29","3.448000"
"000300","2009-04-30","0.674000"
"000300","2009-05-04","3.483500"
"000300","2009-05-05","0.468300"
"000300","2009-05-06","1.392400"
"000300","2009-05-07","0.075900"
"000300","2009-05-08","0.800100"
"000300","2009-05-11","-2.291000"
"000300","2009-05-12","2.320500"
"000300","2009-05-13","0.912700"
"000300","2009-05-14","-0.760800"
"000300","2009-05-15","0.126000"
"000300","2009-05-18","0.516800"
"000300","2009-05-19","1.050000"
"000300","2009-05-20","-0.958100"
"000300","2009-05-21","-2.234700"
"000300","2009-05-22","-0.339300"
"000300","2009-05-25","0.439300"
"000300","2009-05-26","-1.197400"
"000300","2009-05-27","1.468900"
"000300","2009-06-01","3.573900"
"000300","2009-06-02","0.236500"
"000300","2009-06-03","2.592900"
"000300","2009-06-04","0.488500"
"000300","2009-06-05","-0.488900"
"000300","2009-06-08","0.312000"
"000300","2009-06-09","0.409700"
"000300","2009-06-10","0.980900"
"000300","2009-06-11","-0.935600"
"000300","2009-06-12","-1.868600"
"000300","2009-06-15","2.061000"
"000300","2009-06-16","-0.167600"
"000300","2009-06-17","1.667200"
"000300","2009-06-18","1.555800"
"000300","2009-06-19","0.738200"
"000300","2009-06-22","0.083100"
"000300","2009-06-23","0.043500"
"000300","2009-06-24","1.194300"
"000300","2009-06-25","-0.090000"
"000300","2009-06-26","0.336800"
"000300","2009-06-29","1.647800"
"000300","2009-06-30","-0.424500"
"000300","2009-07-01","2.255800"
"000300","2009-07-02","1.373100"
"000300","2009-07-03","1.364300"
